accountno,trans_date,ref_code,ref_no,amount,timestamp,tag,reading,consumption,sequence,custno
"0711200673",01/06/2025,"04","6994491",-295.50,/  /,"W",0,0,185035,673
"0711200673",01/06/2025,"15","6994491",-7.25,/  /,"F",0,0,185036,673
"0711200835",01/06/2025,"04","6994492",-513.00,/  /,"W",0,0,185037,835
"0711200835",01/06/2025,"15","6994492",-10.50,/  /,"F",0,0,185038,835
"1011202589",01/06/2025,"04","6994493",-75.00,/  /,"W",0,0,185039,2589
"1011202589",01/06/2025,"15","6994493",-0.25,/  /,"F",0,0,185040,2589
"0211200120",01/06/2025,"04","6994494",-111.00,/  /,"W",0,0,185041,120
"0211200120",01/06/2025,"15","6994494",-3.25,/  /,"F",0,0,185042,120
"1111201861",01/06/2025,"04","6994495",-200.00,/  /,"W",0,0,185043,1861
"0111201116",01/06/2025,"04","6996639",-262.50,/  /,"W",0,0,185044,1116
"0111201116",01/06/2025,"15","6996639",-6.25,/  /,"F",0,0,185045,1116
"0111201154",01/06/2025,"04","6994496",-171.00,/  /,"W",0,0,185046,1154
"0111201154",01/06/2025,"15","6994496",-4.50,/  /,"F",0,0,185047,1154
"1311200965",01/06/2025,"04","6994497",-624.00,/  /,"W",0,0,185048,965
"1311200965",01/06/2025,"15","6994497",-14.25,/  /,"F",0,0,185049,965
"1211201237",01/06/2025,"04","6996640",-1077.00,/  /,"W",0,0,185050,1237
"1211201237",01/06/2025,"15","6996640",-18.50,/  /,"F",0,0,185051,1237
"1411201900",01/06/2025,"04","6994498",-135.00,/  /,"W",0,0,185052,1900
"1411201900",01/06/2025,"15","6994498",-3.75,/  /,"F",0,0,185053,1900
"0111201148",01/06/2025,"04","6996641",-405.00,/  /,"W",0,0,185054,1148
"0111201148",01/06/2025,"15","6996641",-8.75,/  /,"F",0,0,185055,1148
"0111201148",01/06/2025,"04","6996642",-330.00,/  /,"W",0,0,185056,1148
"0111201148",01/06/2025,"15","6996642",-7.50,/  /,"F",0,0,185057,1148
"0811200333",01/06/2025,"04","6996643",-75.00,/  /,"W",0,0,185058,333
"0811200333",01/06/2025,"15","6996643",-1.00,/  /,"F",0,0,185059,333
"0111201112",01/06/2025,"04","6996644",-75.00,/  /,"W",0,0,185060,1112
"0111201112",01/06/2025,"15","6996644",-1.50,/  /,"F",0,0,185061,1112
"1411202063",01/06/2025,"04","6994499",-495.00,/  /,"W",0,0,185062,2063
"1411202063",01/06/2025,"15","6994499",-11.50,/  /,"F",0,0,185063,2063
"0511202298",01/06/2025,"04","6996645",-706.50,/  /,"W",0,0,185064,2298
"0511202298",01/06/2025,"15","6996645",-17.50,/  /,"F",0,0,185065,2298
"0711200871",01/06/2025,"04","6994500",-195.00,/  /,"W",0,0,185066,871
"0711200871",01/06/2025,"15","6994500",-5.00,/  /,"F",0,0,185067,871
"0711200860",01/06/2025,"04","6996646",-372.00,/  /,"W",0,0,185068,860
"0711200860",01/06/2025,"15","6996646",-14.50,/  /,"F",0,0,185069,860
"0111201155",01/06/2025,"04","6996647",-717.00,/  /,"W",0,0,185070,1155
"0111201155",01/06/2025,"15","6996647",-13.50,/  /,"F",0,0,185071,1155
"1011200538",01/06/2025,"04","6996951",-582.00,/  /,"W",0,0,185072,538
"1011200538",01/06/2025,"15","6996951",-14.75,/  /,"F",0,0,185073,538
"1611202608",01/06/2025,"04","6996648",-195.00,/  /,"W",0,0,185074,2608
"1611202608",01/06/2025,"15","6996648",-5.00,/  /,"F",0,0,185075,2608
"0411201363",01/06/2025,"04","6996649",-663.00,/  /,"W",0,0,185076,1363
"0411201363",01/06/2025,"15","6996649",-19.00,/  /,"F",0,0,185077,1363
"0211200036",01/06/2025,"04","6996650",-750.00,/  /,"W",0,0,185078,36
"0211200036",01/06/2025,"15","6996650",-16.75,/  /,"F",0,0,185079,36
"1411202663",01/06/2025,"51","6996952",550.00,/  /,"A",0,0,185080,2663
"1411202663",01/06/2025,"51","6996952",-550.00,/  /,"A",0,0,185081,2663
"0811200421",01/06/2025,"04","6997501",-450.00,/  /,"W",0,0,185082,421
"0811200421",01/06/2025,"15","6997501",-11.00,/  /,"F",0,0,185083,421
"1011200521",01/06/2025,"04","6997502",-75.00,/  /,"W",0,0,185084,521
"1011200521",01/06/2025,"15","6997502",-1.50,/  /,"F",0,0,185085,521
"0911201540",01/06/2025,"04","6997503",-222.00,/  /,"W",0,0,185086,1540
"0911201540",01/06/2025,"15","6997503",-6.00,/  /,"F",0,0,185087,1540
"1011202560",01/06/2025,"04","6996953",-249.00,/  /,"W",0,0,185088,2560
"1011202560",01/06/2025,"15","6996953",-6.00,/  /,"F",0,0,185089,2560
"0411201268",01/06/2025,"04","6996954",-699.00,/  /,"W",0,0,185090,1268
"0411201268",01/06/2025,"15","6996954",-15.50,/  /,"F",0,0,185091,1268
"0711200670",01/06/2025,"04","6996955",-150.00,/  /,"W",0,0,185092,670
"0711200707",01/06/2025,"04","6996956",-249.00,/  /,"W",0,0,185093,707
"0711200707",01/06/2025,"15","6996956",-6.00,/  /,"F",0,0,185094,707
"1411201911",01/06/2025,"04","6997504",-75.00,/  /,"W",0,0,185095,1911
"1411201911",01/06/2025,"15","6997504",-1.50,/  /,"F",0,0,185096,1911
"1311200951",01/06/2025,"04","6997505",-413.00,/  /,"W",0,0,185097,951
"1311200951",01/06/2025,"15","6997505",-20.25,/  /,"F",0,0,185098,951
"1411201953",01/06/2025,"04","6996957",-87.00,/  /,"W",0,0,185099,1953
"1411201953",01/06/2025,"15","6996957",-3.00,/  /,"F",0,0,185100,1953
"1311200933",01/06/2025,"04","6997506",-303.00,/  /,"W",0,0,185101,933
"1311200933",01/06/2025,"15","6997506",-7.00,/  /,"F",0,0,185102,933
"1311202389",01/06/2025,"04","6997507",-394.50,/  /,"W",0,0,185103,2389
"1311202389",01/06/2025,"15","6997507",-10.50,/  /,"F",0,0,185104,2389
"1311200917",01/06/2025,"04","6996958",-222.00,/  /,"W",0,0,185105,917
"1311200917",01/06/2025,"15","6996958",-5.50,/  /,"F",0,0,185106,917
"0813200420",01/06/2025,"04","6997508",-916.00,/  /,"W",0,0,185107,420
"0813200420",01/06/2025,"15","6997508",-14.00,/  /,"F",0,0,185108,420
"0811200340",01/06/2025,"04","6996959",-375.00,/  /,"W",0,0,185109,340
"0811200340",01/06/2025,"15","6996959",-8.00,/  /,"F",0,0,185110,340
"1411202024",01/06/2025,"04","6997509",-393.00,/  /,"W",0,0,185111,2024
"1411202024",01/06/2025,"15","6997509",-7.00,/  /,"F",0,0,185112,2024
"0811200315",01/06/2025,"04","6997510",-510.00,/  /,"W",0,0,185113,315
"0811200315",01/06/2025,"15","6997510",-10.00,/  /,"F",0,0,185114,315
"1011200588",01/06/2025,"04","6997511",-628.50,/  /,"W",0,0,185115,588
"1011200588",01/06/2025,"15","6997511",-12.25,/  /,"F",0,0,185116,588
"0511202263",01/06/2025,"04","6997512",-135.00,/  /,"W",0,0,185117,2263
"0511202263",01/06/2025,"15","6997512",-3.75,/  /,"F",0,0,185118,2263
"0711200754",01/06/2025,"04","6997513",-420.00,/  /,"W",0,0,185119,754
"0711200754",01/06/2025,"15","6997513",-9.00,/  /,"F",0,0,185120,754
"1611202540",01/06/2025,"04","6997514",-75.00,/  /,"W",0,0,185121,2540
"1611202540",01/06/2025,"15","6997514",-1.00,/  /,"F",0,0,185122,2540
"1411202140",01/06/2025,"04","6997515",-282.00,/  /,"W",0,0,185123,2140
"1411202140",01/06/2025,"15","6997515",-7.75,/  /,"F",0,0,185124,2140
"1111201626",01/06/2025,"04","6996960",-75.00,/  /,"W",0,0,185125,1626
"1111201626",01/06/2025,"15","6996960",-1.50,/  /,"F",0,0,185126,1626
"1411202113",01/06/2025,"04","6996961",-840.00,/  /,"W",0,0,185127,2113
"1411202113",01/06/2025,"15","6996961",-18.00,/  /,"F",0,0,185128,2113
"1011200459",01/06/2025,"04","6996962",-262.50,/  /,"W",0,0,185129,459
"1011200459",01/06/2025,"15","6996962",-6.25,/  /,"F",0,0,185130,459
"1411202039",01/06/2025,"04","6997516",-369.00,/  /,"W",0,0,185131,2039
"1411202039",01/06/2025,"15","6997516",-9.50,/  /,"F",0,0,185132,2039
"1013200596",01/06/2025,"04","6997517",-1500.00,/  /,"W",0,0,185133,596
"0811200229",01/06/2025,"04","6996963",-87.00,/  /,"W",0,0,185134,229
"0811200229",01/06/2025,"15","6996963",-2.75,/  /,"F",0,0,185135,229
"1011200475",01/06/2025,"04","6996964",-123.00,/  /,"W",0,0,185136,475
"1011200475",01/06/2025,"15","6996964",-3.50,/  /,"F",0,0,185137,475
"0511202264",01/06/2025,"04","6996965",-429.00,/  /,"W",0,0,185138,2264
"0511202264",01/06/2025,"15","6996965",-11.75,/  /,"F",0,0,185139,2264
"0811200258",01/06/2025,"04","6996966",-1024.50,/  /,"W",0,0,185140,258
"0811200258",01/06/2025,"15","6996966",-27.00,/  /,"F",0,0,185141,258
"0111201026",01/07/2025,"04","6996604",-111.00,/  /,"W",0,0,185144,1026
"0111201026",01/07/2025,"15","6996604",-3.00,/  /,"F",0,0,185145,1026
"0811202616",01/07/2025,"04","6996605",-75.00,/  /,"W",0,0,185146,2616
"0811202616",01/07/2025,"15","6996605",-0.25,/  /,"F",0,0,185147,2616
"0811200394",01/07/2025,"04","6996606",-75.00,/  /,"W",0,0,185148,394
"0811200394",01/07/2025,"15","6996606",-1.50,/  /,"F",0,0,185149,394
"0911201473",01/07/2025,"04","6996607",-330.00,/  /,"W",0,0,185150,1473
"1111201613",01/03/2025,"04","6996608",-225.00,/  /,"W",0,0,185151,1613
"1111201613",01/03/2025,"15","6996608",-5.00,/  /,"F",0,0,185152,1613
"0711200778",01/03/2025,"04","6996603",-200.00,/  /,"W",0,0,185153,778
"1011200616",01/07/2025,"04","6997518",-171.00,/  /,"W",0,0,185154,616
"1011200616",01/07/2025,"15","6997518",-4.50,/  /,"F",0,0,185155,616
"0111201040",01/07/2025,"04","6997519",-289.50,/  /,"W",0,0,185156,1040
"0111201040",01/07/2025,"15","6997519",-6.75,/  /,"F",0,0,185157,1040
"0911201522",01/07/2025,"04","6997520",-330.00,/  /,"W",0,0,185158,1522
"0911201522",01/07/2025,"15","6997520",-7.50,/  /,"F",0,0,185159,1522
"1011200471",01/07/2025,"04","6997521",-289.50,/  /,"W",0,0,185160,471
"1011200471",01/07/2025,"15","6997521",-6.75,/  /,"F",0,0,185161,471
"1411201981",01/07/2025,"04","6997522",-150.00,/  /,"W",0,0,185162,1981
"1411201981",01/07/2025,"15","6997522",-4.50,/  /,"F",0,0,185163,1981
"1411202095",01/07/2025,"04","6997523",-1350.00,/  /,"W",0,0,185164,2095
"0211200114",01/07/2025,"04","6997524",-159.00,/  /,"W",0,0,185165,114
"0211200114",01/07/2025,"15","6997524",-4.25,/  /,"F",0,0,185166,114
"1611202532",01/07/2025,"04","6997525",-123.00,/  /,"W",0,0,185167,2532
"1611202532",01/07/2025,"15","6997525",-3.50,/  /,"F",0,0,185168,2532
"1411201985",01/07/2025,"04","6997526",-75.00,/  /,"W",0,0,185169,1985
"1411201985",01/07/2025,"15","6997526",-0.50,/  /,"F",0,0,185170,1985
"1411202074",01/07/2025,"06","2025-01-001",-3856.25,/  /,"W",0,0,1,2074
"1411202042",01/07/2025,"04","6997527",-150.00,/  /,"W",0,0,185172,2042
"1411202042",01/07/2025,"15","6997527",-3.75,/  /,"F",0,0,185173,2042
"0711200866",01/07/2025,"04","6997528",-135.00,/  /,"W",0,0,185174,866
"0711200866",01/07/2025,"15","6997528",-3.75,/  /,"F",0,0,185175,866
"0211200001",01/06/2025,"02","00064530",276.00,01/07/2025,"W",876,26,185176,1
"0211200001",01/06/2025,"15","00064530",6.50,01/07/2025,"F",0,0,185177,1
"0211200002",01/06/2025,"02","00064531",135.00,01/07/2025,"W",2747,15,185178,2
"0211200002",01/06/2025,"15","00064531",3.75,01/07/2025,"F",0,0,185179,2
"0211200005",01/06/2025,"02","00064532",147.00,01/07/2025,"W",2373,16,185180,5
"0211200005",01/06/2025,"15","00064532",4.00,01/07/2025,"F",0,0,185181,5
"0211200006",01/06/2025,"02","00064533",612.00,01/07/2025,"W",3963,48,185182,6
"0211200006",01/06/2025,"15","00064533",12.00,01/07/2025,"F",0,0,185183,6
"0211200007",01/06/2025,"02","00064534",147.00,01/07/2025,"W",2253,16,185184,7
"0211200007",01/06/2025,"15","00064534",4.00,01/07/2025,"F",0,0,185185,7
"0211200008",01/06/2025,"02","00064535",316.50,01/07/2025,"W",882,29,185186,8
"0211200008",01/06/2025,"15","00064535",7.25,01/07/2025,"F",0,0,185187,8
"0211200009",01/06/2025,"02","00064536",75.00,01/07/2025,"W",2792,7,185188,9
"0211200009",01/06/2025,"15","00064536",1.75,01/07/2025,"F",0,0,185189,9
"0211200011",01/06/2025,"02","00064537",262.50,01/07/2025,"W",2685,25,185190,11
"0211200011",01/06/2025,"15","00064537",6.25,01/07/2025,"F",0,0,185191,11
"0213200012",01/06/2025,"02","00064538",731.50,01/07/2025,"W",1515,47,185192,12
"0213200012",01/06/2025,"15","00064538",11.75,01/07/2025,"F",0,0,185193,12
"0211200013",01/06/2025,"02","00064539",159.00,01/07/2025,"W",1433,17,185194,13
"0211200013",01/06/2025,"15","00064539",4.25,01/07/2025,"F",0,0,185195,13
"0211200014",01/06/2025,"02","00064540",208.50,01/07/2025,"W",501,21,185196,14
"0211200014",01/06/2025,"15","00064540",5.25,01/07/2025,"F",0,0,185197,14
"0211200016",01/06/2025,"02","00064541",75.00,01/07/2025,"W",2526,5,185198,16
"0211200016",01/06/2025,"15","00064541",1.25,01/07/2025,"F",0,0,185199,16
"0211200018",01/06/2025,"02","00064542",496.50,01/07/2025,"W",1948,41,185200,18
"0211200018",01/06/2025,"15","00064542",10.25,01/07/2025,"F",0,0,185201,18
"0211200019",01/06/2025,"02","00064543",303.00,01/07/2025,"W",6015,28,185202,19
"0211200019",01/06/2025,"15","00064543",7.00,01/07/2025,"F",0,0,185203,19
"0211200020",01/06/2025,"02","00064544",390.00,01/07/2025,"W",2074,34,185204,20
"0211200020",01/06/2025,"15","00064544",8.50,01/07/2025,"F",0,0,185205,20
"0211200021",01/06/2025,"02","00064545",75.00,01/07/2025,"W",730,9,185206,21
"0211200021",01/06/2025,"15","00064545",2.25,01/07/2025,"F",0,0,185207,21
"0211200024",01/06/2025,"02","00064546",1311.00,01/07/2025,"W",3913,87,185208,24
"0211200024",01/06/2025,"15","00064546",21.75,01/07/2025,"F",0,0,185209,24
"0211200025",01/06/2025,"02","00064547",75.00,01/07/2025,"W",869,0,185210,25
"0211200027",01/06/2025,"02","00064548",123.00,01/07/2025,"W",1387,14,185211,27
"0211200027",01/06/2025,"15","00064548",3.50,01/07/2025,"F",0,0,185212,27
"0211200028",01/06/2025,"02","00064549",87.00,01/07/2025,"W",315,11,185213,28
"0211200028",01/06/2025,"15","00064549",2.75,01/07/2025,"F",0,0,185214,28
"0211200030",01/06/2025,"02","00064550",235.50,01/07/2025,"W",3536,23,185215,30
"0211200030",01/06/2025,"15","00064550",5.75,01/07/2025,"F",0,0,185216,30
"0211200031",01/06/2025,"02","00064551",75.00,01/07/2025,"W",1595,1,185217,31
"0211200031",01/06/2025,"15","00064551",0.25,01/07/2025,"F",0,0,185218,31
"0211200032",01/06/2025,"02","00064552",147.00,01/07/2025,"W",2771,16,185219,32
"0211200032",01/06/2025,"15","00064552",4.00,01/07/2025,"F",0,0,185220,32
"0211200033",01/06/2025,"02","00064553",262.50,01/07/2025,"W",1938,25,185221,33
"0211200033",01/06/2025,"15","00064553",6.25,01/07/2025,"F",0,0,185222,33
"0211200035",01/06/2025,"02","00064554",111.00,01/07/2025,"W",80,13,185223,35
"0211200035",01/06/2025,"15","00064554",3.25,01/07/2025,"F",0,0,185224,35
"0211200036",01/06/2025,"02","00064555",405.00,01/07/2025,"W",10665,35,185225,36
"0211200036",01/06/2025,"15","00064555",8.75,01/07/2025,"F",0,0,185226,36
"0211200037",01/06/2025,"02","00064556",915.00,01/07/2025,"W",1484,65,185227,37
"0211200037",01/06/2025,"15","00064556",16.25,01/07/2025,"F",0,0,185228,37
"0211200039",01/06/2025,"02","00064557",75.00,01/07/2025,"W",314,0,185229,39
"0211200040",01/06/2025,"02","00064558",375.00,01/07/2025,"W",807,33,185230,40
"0211200040",01/06/2025,"15","00064558",8.25,01/07/2025,"F",0,0,185231,40
"0211200041",01/06/2025,"02","00064559",262.50,01/07/2025,"W",4542,25,185232,41
"0211200041",01/06/2025,"15","00064559",6.25,01/07/2025,"F",0,0,185233,41
"0211200042",01/06/2025,"02","00064560",135.00,01/07/2025,"W",2026,15,185234,42
"0211200042",01/06/2025,"15","00064560",3.75,01/07/2025,"F",0,0,185235,42
"0211200044",01/06/2025,"02","00064561",75.00,01/07/2025,"W",2982,0,185236,44
"0211200046",01/06/2025,"02","00064562",147.00,01/07/2025,"W",313,16,185237,46
"0211200046",01/06/2025,"15","00064562",4.00,01/07/2025,"F",0,0,185238,46
"0211200047",01/06/2025,"02","00064563",99.00,01/07/2025,"W",780,12,185239,47
"0211200047",01/06/2025,"15","00064563",3.00,01/07/2025,"F",0,0,185240,47
"0211200048",01/06/2025,"02","00064564",75.00,01/07/2025,"W",237,4,185241,48
"0211200048",01/06/2025,"15","00064564",1.00,01/07/2025,"F",0,0,185242,48
"0211200049",01/06/2025,"02","00064565",75.00,01/07/2025,"W",4510,8,185243,49
"0211200049",01/06/2025,"15","00064565",2.00,01/07/2025,"F",0,0,185244,49
"0211200050",01/06/2025,"02","00064566",330.00,01/07/2025,"W",1049,30,185245,50
"0211200050",01/06/2025,"15","00064566",7.50,01/07/2025,"F",0,0,185246,50
"0211200051",01/06/2025,"02","00064567",159.00,01/07/2025,"W",1281,17,185247,51
"0211200051",01/06/2025,"15","00064567",4.25,01/07/2025,"F",0,0,185248,51
"0211200052",01/06/2025,"02","00064568",147.00,01/07/2025,"W",1309,16,185249,52
"0211200052",01/06/2025,"15","00064568",4.00,01/07/2025,"F",0,0,185250,52
"0211200053",01/06/2025,"02","00064569",208.50,01/07/2025,"W",6806,21,185251,53
"0211200053",01/06/2025,"15","00064569",5.25,01/07/2025,"F",0,0,185252,53
"0211200055",01/06/2025,"02","00064570",546.00,01/07/2025,"W",3690,44,185253,55
"0211200055",01/06/2025,"15","00064570",11.00,01/07/2025,"F",0,0,185254,55
"0211200057",01/06/2025,"02","00064571",195.00,01/07/2025,"W",2226,20,185255,57
"0211200057",01/06/2025,"15","00064571",5.00,01/07/2025,"F",0,0,185256,57
"0211200058",01/06/2025,"02","00064572",75.00,01/07/2025,"W",257,4,185257,58
"0211200058",01/06/2025,"15","00064572",1.00,01/07/2025,"F",0,0,185258,58
"0211200059",01/06/2025,"02","00064573",375.00,01/07/2025,"W",8801,33,185259,59
"0211200059",01/06/2025,"15","00064573",8.25,01/07/2025,"F",0,0,185260,59
"0213200060",01/06/2025,"02","00064574",205.00,01/07/2025,"W",403,17,185261,60
"0213200060",01/06/2025,"15","00064574",4.25,01/07/2025,"F",0,0,185262,60
"0211200061",01/06/2025,"02","00064575",99.00,01/07/2025,"W",3770,12,185263,61
"0211200061",01/06/2025,"15","00064575",3.00,01/07/2025,"F",0,0,185264,61
"0211200062",01/06/2025,"02","00064576",159.00,01/07/2025,"W",974,17,185265,62
"0211200062",01/06/2025,"15","00064576",4.25,01/07/2025,"F",0,0,185266,62
"0211200063",01/06/2025,"02","00064577",75.00,01/07/2025,"W",1898,7,185267,63
"0211200063",01/06/2025,"15","00064577",1.75,01/07/2025,"F",0,0,185268,63
"0211200064",01/06/2025,"02","00064578",360.00,01/07/2025,"W",2511,32,185269,64
"0211200064",01/06/2025,"15","00064578",8.00,01/07/2025,"F",0,0,185270,64
"0211200065",01/06/2025,"02","00064579",75.00,01/07/2025,"W",1627,5,185271,65
"0211200065",01/06/2025,"15","00064579",1.25,01/07/2025,"F",0,0,185272,65
"0211200066",01/06/2025,"02","00064580",147.00,01/07/2025,"W",2006,16,185273,66
"0211200066",01/06/2025,"15","00064580",4.00,01/07/2025,"F",0,0,185274,66
"0211200067",01/06/2025,"02","00064581",262.50,01/07/2025,"W",4806,25,185275,67
"0211200067",01/06/2025,"15","00064581",6.25,01/07/2025,"F",0,0,185276,67
"0213200068",01/06/2025,"02","00064582",653.50,01/07/2025,"W",9165,43,185277,68
"0213200068",01/06/2025,"15","00064582",10.75,01/07/2025,"F",0,0,185278,68
"0211200069",01/06/2025,"02","00064583",75.00,01/07/2025,"W",203,7,185279,69
"0211200069",01/06/2025,"15","00064583",1.75,01/07/2025,"F",0,0,185280,69
"0211200070",01/06/2025,"02","00064584",99.00,01/07/2025,"W",1455,12,185281,70
"0211200070",01/06/2025,"15","00064584",3.00,01/07/2025,"F",0,0,185282,70
"0211200071",01/06/2025,"02","00064585",75.00,01/07/2025,"W",6874,0,185283,71
"0211200072",01/06/2025,"02","00064586",135.00,01/07/2025,"W",1325,15,185284,72
"0211200072",01/06/2025,"15","00064586",3.75,01/07/2025,"F",0,0,185285,72
"0211200073",01/06/2025,"02","00064587",171.00,01/07/2025,"W",3421,18,185286,73
"0211200073",01/06/2025,"15","00064587",4.50,01/07/2025,"F",0,0,185287,73
"0211200074",01/06/2025,"02","00064588",345.00,01/07/2025,"W",5347,31,185288,74
"0211200074",01/06/2025,"15","00064588",7.75,01/07/2025,"F",0,0,185289,74
"0211200075",01/06/2025,"02","00064589",171.00,01/07/2025,"W",6931,18,185290,75
"0211200075",01/06/2025,"15","00064589",4.50,01/07/2025,"F",0,0,185291,75
"0211200076",01/06/2025,"02","00064590",529.50,01/07/2025,"W",1975,43,185292,76
"0211200076",01/06/2025,"15","00064590",10.75,01/07/2025,"F",0,0,185293,76
"0211200078",01/06/2025,"02","00064591",75.00,01/07/2025,"W",57,2,185294,78
"0211200078",01/06/2025,"15","00064591",0.50,01/07/2025,"F",0,0,185295,78
"0211200079",01/06/2025,"02","00064592",75.00,01/07/2025,"W",2132,3,185296,79
"0211200079",01/06/2025,"15","00064592",0.75,01/07/2025,"F",0,0,185297,79
"0211200080",01/06/2025,"02","00064593",75.00,01/07/2025,"W",669,6,185298,80
"0211200080",01/06/2025,"15","00064593",1.50,01/07/2025,"F",0,0,185299,80
"0211200081",01/06/2025,"02","00064594",208.50,01/07/2025,"W",3205,21,185300,81
"0211200081",01/06/2025,"15","00064594",5.25,01/07/2025,"F",0,0,185301,81
"0211200082",01/06/2025,"02","00064595",345.00,01/07/2025,"W",6769,31,185302,82
"0211200082",01/06/2025,"15","00064595",7.75,01/07/2025,"F",0,0,185303,82
"0211200083",01/06/2025,"02","00064596",75.00,01/07/2025,"W",4533,1,185304,83
"0211200083",01/06/2025,"15","00064596",0.25,01/07/2025,"F",0,0,185305,83
"0211200084",01/06/2025,"02","00064597",87.00,01/07/2025,"W",6946,11,185306,84
"0211200084",01/06/2025,"15","00064597",2.75,01/07/2025,"F",0,0,185307,84
"0211200086",01/06/2025,"02","00064598",195.00,01/07/2025,"W",2773,20,185308,86
"0211200086",01/06/2025,"15","00064598",5.00,01/07/2025,"F",0,0,185309,86
"0211200087",01/06/2025,"02","00064599",276.00,01/07/2025,"W",4301,26,185310,87
"0211200087",01/06/2025,"15","00064599",6.50,01/07/2025,"F",0,0,185311,87
"0211200088",01/06/2025,"02","00064600",87.00,01/07/2025,"W",824,11,185312,88
"0211200088",01/06/2025,"15","00064600",2.75,01/07/2025,"F",0,0,185313,88
"0211200089",01/06/2025,"02","00064601",289.50,01/07/2025,"W",298,27,185314,89
"0211200089",01/06/2025,"15","00064601",6.75,01/07/2025,"F",0,0,185315,89
"0211200090",01/06/2025,"02","00064602",330.00,01/07/2025,"W",4701,30,185316,90
"0211200090",01/06/2025,"15","00064602",7.50,01/07/2025,"F",0,0,185317,90
"0211200091",01/06/2025,"02","00064603",316.50,01/07/2025,"W",1853,29,185318,91
"0211200091",01/06/2025,"15","00064603",7.25,01/07/2025,"F",0,0,185319,91
"0211200092",01/06/2025,"02","00064604",171.00,01/07/2025,"W",7947,18,185320,92
"0211200092",01/06/2025,"15","00064604",4.50,01/07/2025,"F",0,0,185321,92
"0211200093",01/06/2025,"02","00064605",87.00,01/07/2025,"W",34,11,185322,93
"0211200093",01/06/2025,"15","00064605",2.75,01/07/2025,"F",0,0,185323,93
"0211200094",01/06/2025,"02","00064606",75.00,01/07/2025,"W",966,0,185324,94
"0211200095",01/06/2025,"02","00064607",87.00,01/07/2025,"W",1654,11,185325,95
"0211200095",01/06/2025,"15","00064607",2.75,01/07/2025,"F",0,0,185326,95
"0211200097",01/06/2025,"02","00064608",75.00,01/07/2025,"W",895,0,185327,97
"0211200098",01/06/2025,"02","00064609",75.00,01/07/2025,"W",4229,3,185328,98
